sample_index,target_game_id,target_date,season,home_team_code,home_team,away_team_code,away_team,y_home_win,window,sequence_mode,crosses_season_boundary,home_history_start,home_history_end,away_history_start,away_history_end,split,train_end_date,validation_end_date
1644,S35G01N40,2019-10-27,2019-2020,50,창원LG,60,전주KCC,0,3,carryover,0,2019-10-16,2019-10-22,2019-10-20,2019-10-26,train,2021-04-06,2023-03-29
1645,S35G01N41,2019-10-27,2019-2020,10,울산현대모비스,06,부산KT,0,3,carryover,0,2019-10-20,2019-10-25,2019-10-19,2019-10-26,train,2021-04-06,2023-03-29
1646,S35G01N42,2019-10-27,2019-2020,30,고양오리온,35,서울삼성,1,3,carryover,0,2019-10-19,2019-10-26,2019-10-13,2019-10-26,train,2021-04-06,2023-03-29
1647,S35G01N43,2019-10-29,2019-2020,30,고양오리온,65,인천전자랜드,0,3,carryover,0,2019-10-23,2019-10-27,2019-10-19,2019-10-27,train,2021-04-06,2023-03-29
1648,S35G01N44,2019-10-30,2019-2020,10,울산현대모비스,70,안양KGC,0,3,carryover,0,2019-10-22,2019-10-27,2019-10-20,2019-10-26,train,2021-04-06,2023-03-29
1649,S35G01N45,2019-10-31,2019-2020,16,원주DB,50,창원LG,1,3,carryover,0,2019-10-23,2019-10-27,2019-10-19,2019-10-27,train,2021-04-06,2023-03-29
1650,S35G01N46,2019-11-01,2019-2020,65,인천전자랜드,60,전주KCC,1,3,carryover,0,2019-10-20,2019-10-29,2019-10-24,2019-10-27,train,2021-04-06,2023-03-29
1651,S35G01N47,2019-11-02,2019-2020,50,창원LG,70,안양KGC,1,3,carryover,0,2019-10-22,2019-10-31,2019-10-24,2019-10-30,train,2021-04-06,2023-03-29
1652,S35G01N49,2019-11-02,2019-2020,55,서울SK,10,울산현대모비스,1,3,carryover,0,2019-10-19,2019-10-26,2019-10-25,2019-10-30,train,2021-04-06,2023-03-29
1653,S35G01N48,2019-11-02,2019-2020,35,서울삼성,16,원주DB,1,3,carryover,0,2019-10-20,2019-10-27,2019-10-25,2019-10-31,train,2021-04-06,2023-03-29
1654,S35G01N50,2019-11-03,2019-2020,65,인천전자랜드,50,창원LG,1,3,carryover,0,2019-10-27,2019-11-01,2019-10-27,2019-11-02,train,2021-04-06,2023-03-29
1655,S35G01N51,2019-11-03,2019-2020,60,전주KCC,06,부산KT,1,3,carryover,0,2019-10-26,2019-11-01,2019-10-20,2019-10-27,train,2021-04-06,2023-03-29
1656,S35G01N52,2019-11-03,2019-2020,70,안양KGC,55,서울SK,1,3,carryover,0,2019-10-26,2019-11-02,2019-10-20,2019-11-02,train,2021-04-06,2023-03-29
1657,S35G01N53,2019-11-03,2019-2020,35,서울삼성,30,고양오리온,1,3,carryover,0,2019-10-26,2019-11-02,2019-10-26,2019-10-29,train,2021-04-06,2023-03-29
1658,S35G01N54,2019-11-05,2019-2020,35,서울삼성,55,서울SK,0,3,carryover,0,2019-10-27,2019-11-03,2019-10-26,2019-11-03,train,2021-04-06,2023-03-29
1659,S35G01N55,2019-11-06,2019-2020,06,부산KT,50,창원LG,0,3,carryover,0,2019-10-26,2019-11-03,2019-10-31,2019-11-03,train,2021-04-06,2023-03-29
1660,S35G01N56,2019-11-07,2019-2020,65,인천전자랜드,10,울산현대모비스,0,3,carryover,0,2019-10-29,2019-11-03,2019-10-27,2019-11-02,train,2021-04-06,2023-03-29
1661,S35G01N57,2019-11-08,2019-2020,50,창원LG,35,서울삼성,0,3,carryover,0,2019-11-02,2019-11-06,2019-11-02,2019-11-05,train,2021-04-06,2023-03-29
1662,S35G01N58,2019-11-09,2019-2020,55,서울SK,65,인천전자랜드,1,3,carryover,0,2019-11-02,2019-11-05,2019-11-01,2019-11-07,train,2021-04-06,2023-03-29
1663,S35G01N59,2019-11-09,2019-2020,06,부산KT,10,울산현대모비스,0,3,carryover,0,2019-10-27,2019-11-06,2019-10-30,2019-11-07,train,2021-04-06,2023-03-29
1664,S35G01N60,2019-11-09,2019-2020,16,원주DB,30,고양오리온,0,3,carryover,0,2019-10-27,2019-11-02,2019-10-27,2019-11-03,train,2021-04-06,2023-03-29
1665,S35G01N61,2019-11-10,2019-2020,55,서울SK,60,전주KCC,1,3,carryover,0,2019-11-03,2019-11-09,2019-10-27,2019-11-03,train,2021-04-06,2023-03-29
1666,S35G01N62,2019-11-10,2019-2020,65,인천전자랜드,06,부산KT,1,3,carryover,0,2019-11-03,2019-11-09,2019-11-03,2019-11-09,train,2021-04-06,2023-03-29
1667,S35G01N63,2019-11-10,2019-2020,16,원주DB,10,울산현대모비스,0,3,carryover,0,2019-10-31,2019-11-09,2019-11-02,2019-11-09,train,2021-04-06,2023-03-29
1668,S35G01N64,2019-11-10,2019-2020,70,안양KGC,30,고양오리온,1,3,carryover,0,2019-10-30,2019-11-03,2019-10-29,2019-11-09,train,2021-04-06,2023-03-29
1669,S35G01N65,2019-11-12,2019-2020,60,전주KCC,16,원주DB,0,3,carryover,0,2019-11-01,2019-11-10,2019-11-02,2019-11-10,train,2021-04-06,2023-03-29
1670,S35G01N66,2019-11-13,2019-2020,35,서울삼성,70,안양KGC,1,3,carryover,0,2019-11-03,2019-11-08,2019-11-02,2019-11-10,train,2021-04-06,2023-03-29
1671,S35G01N67,2019-11-14,2019-2020,10,울산현대모비스,50,창원LG,0,3,carryover,0,2019-11-07,2019-11-10,2019-11-03,2019-11-08,train,2021-04-06,2023-03-29
1672,S35G01N68,2019-11-15,2019-2020,16,원주DB,70,안양KGC,0,3,carryover,0,2019-11-09,2019-11-12,2019-11-03,2019-11-13,train,2021-04-06,2023-03-29
1673,S35G01N69,2019-11-16,2019-2020,35,서울삼성,65,인천전자랜드,1,3,carryover,0,2019-11-05,2019-11-13,2019-11-07,2019-11-10,train,2021-04-06,2023-03-29
1674,S35G01N70,2019-11-16,2019-2020,50,창원LG,30,고양오리온,0,3,carryover,0,2019-11-06,2019-11-14,2019-11-03,2019-11-10,train,2021-04-06,2023-03-29
1675,S35G01N71,2019-11-16,2019-2020,10,울산현대모비스,60,전주KCC,0,3,carryover,0,2019-11-09,2019-11-14,2019-11-03,2019-11-12,train,2021-04-06,2023-03-29
1676,S35G01N72,2019-11-17,2019-2020,16,원주DB,55,서울SK,1,3,carryover,0,2019-11-10,2019-11-15,2019-11-05,2019-11-10,train,2021-04-06,2023-03-29
1677,S35G01N73,2019-11-17,2019-2020,70,안양KGC,06,부산KT,0,3,carryover,0,2019-11-10,2019-11-15,2019-11-06,2019-11-10,train,2021-04-06,2023-03-29
1678,S35G01N74,2019-11-17,2019-2020,30,고양오리온,10,울산현대모비스,0,3,carryover,0,2019-11-09,2019-11-16,2019-11-10,2019-11-16,train,2021-04-06,2023-03-29
1679,S35G01N75,2019-11-17,2019-2020,60,전주KCC,35,서울삼성,0,3,carryover,0,2019-11-10,2019-11-16,2019-11-08,2019-11-16,train,2021-04-06,2023-03-29
1680,S35G01N76,2019-11-19,2019-2020,55,서울SK,50,창원LG,1,3,carryover,0,2019-11-09,2019-11-17,2019-11-08,2019-11-16,train,2021-04-06,2023-03-29
1681,S35G01N77,2019-11-20,2019-2020,35,서울삼성,10,울산현대모비스,0,3,carryover,0,2019-11-13,2019-11-17,2019-11-14,2019-11-17,train,2021-04-06,2023-03-29
1682,S35G01N78,2019-11-20,2019-2020,65,인천전자랜드,70,안양KGC,0,3,carryover,0,2019-11-09,2019-11-16,2019-11-13,2019-11-17,train,2021-04-06,2023-03-29
1683,S35G01N79,2019-11-21,2019-2020,06,부산KT,16,원주DB,0,3,carryover,0,2019-11-09,2019-11-17,2019-11-12,2019-11-17,train,2021-04-06,2023-03-29
1684,S35G01N80,2019-11-22,2019-2020,10,울산현대모비스,55,서울SK,0,3,carryover,0,2019-11-16,2019-11-20,2019-11-10,2019-11-19,train,2021-04-06,2023-03-29
1685,S35G01N81,2019-11-23,2019-2020,16,원주DB,35,서울삼성,1,3,carryover,0,2019-11-15,2019-11-21,2019-11-16,2019-11-20,train,2021-04-06,2023-03-29
1686,S35G01N82,2019-11-23,2019-2020,60,전주KCC,70,안양KGC,0,3,carryover,0,2019-11-12,2019-11-17,2019-11-15,2019-11-20,train,2021-04-06,2023-03-29
1687,S35G01N83,2019-11-24,2019-2020,06,부산KT,30,고양오리온,1,3,carryover,0,2019-11-10,2019-11-21,2019-11-10,2019-11-17,train,2021-04-06,2023-03-29
1688,S35G01N84,2019-11-30,2019-2020,50,창원LG,65,인천전자랜드,1,3,carryover,0,2019-11-14,2019-11-19,2019-11-10,2019-11-20,train,2021-04-06,2023-03-29
1689,S35G01N85,2019-11-30,2019-2020,30,고양오리온,60,전주KCC,1,3,carryover,0,2019-11-16,2019-11-24,2019-11-16,2019-11-23,train,2021-04-06,2023-03-29
1690,S35G01N86,2019-12-01,2019-2020,70,안양KGC,65,인천전자랜드,1,3,carryover,0,2019-11-17,2019-11-23,2019-11-16,2019-11-30,train,2021-04-06,2023-03-29
1691,S35G01N87,2019-12-01,2019-2020,06,부산KT,55,서울SK,1,3,carryover,0,2019-11-17,2019-11-24,2019-11-17,2019-11-22,train,2021-04-06,2023-03-29
1692,S35G01N88,2019-12-03,2019-2020,06,부산KT,35,서울삼성,1,3,carryover,0,2019-11-21,2019-12-01,2019-11-17,2019-11-23,train,2021-04-06,2023-03-29
1693,S35G01N89,2019-12-04,2019-2020,16,원주DB,65,인천전자랜드,0,3,carryover,0,2019-11-17,2019-11-23,2019-11-20,2019-12-01,train,2021-04-06,2023-03-29
1694,S35G01N90,2019-12-05,2019-2020,55,서울SK,30,고양오리온,1,3,carryover,0,2019-11-19,2019-12-01,2019-11-17,2019-11-30,train,2021-04-06,2023-03-29
1695,S35G01N91,2019-12-06,2019-2020,35,서울삼성,06,부산KT,0,3,carryover,0,2019-11-20,2019-12-03,2019-11-24,2019-12-03,train,2021-04-06,2023-03-29
1696,S35G01N92,2019-12-06,2019-2020,70,안양KGC,10,울산현대모비스,1,3,carryover,0,2019-11-20,2019-12-01,2019-11-17,2019-11-22,train,2021-04-06,2023-03-29
1697,S35G01N93,2019-12-07,2019-2020,30,고양오리온,50,창원LG,1,3,carryover,0,2019-11-24,2019-12-05,2019-11-16,2019-11-30,train,2021-04-06,2023-03-29
1698,S35G01N94,2019-12-07,2019-2020,16,원주DB,60,전주KCC,0,3,carryover,0,2019-11-21,2019-12-04,2019-11-17,2019-11-30,train,2021-04-06,2023-03-29
1699,S35G01N95,2019-12-07,2019-2020,65,인천전자랜드,55,서울SK,0,3,carryover,0,2019-11-30,2019-12-04,2019-11-22,2019-12-05,train,2021-04-06,2023-03-29
1700,S35G01N96,2019-12-08,2019-2020,06,부산KT,10,울산현대모비스,1,3,carryover,0,2019-12-01,2019-12-06,2019-11-20,2019-12-06,train,2021-04-06,2023-03-29
1701,S35G01N97,2019-12-08,2019-2020,30,고양오리온,70,안양KGC,0,3,carryover,0,2019-11-30,2019-12-07,2019-11-23,2019-12-06,train,2021-04-06,2023-03-29
1702,S35G01N98,2019-12-08,2019-2020,35,서울삼성,50,창원LG,0,3,carryover,0,2019-11-23,2019-12-06,2019-11-19,2019-12-07,train,2021-04-06,2023-03-29
1703,S35G01N99,2019-12-08,2019-2020,60,전주KCC,65,인천전자랜드,1,3,carryover,0,2019-11-23,2019-12-07,2019-12-01,2019-12-07,train,2021-04-06,2023-03-29
1704,S35G01N100,2019-12-10,2019-2020,35,서울삼성,16,원주DB,1,3,carryover,0,2019-12-03,2019-12-08,2019-11-23,2019-12-07,train,2021-04-06,2023-03-29
1705,S35G01N101,2019-12-11,2019-2020,55,서울SK,06,부산KT,0,3,carryover,0,2019-12-01,2019-12-07,2019-12-03,2019-12-08,train,2021-04-06,2023-03-29
1706,S35G01N102,2019-12-12,2019-2020,60,전주KCC,50,창원LG,0,3,carryover,0,2019-11-30,2019-12-08,2019-11-30,2019-12-08,train,2021-04-06,2023-03-29
1707,S35G01N103,2019-12-13,2019-2020,65,인천전자랜드,10,울산현대모비스,1,3,carryover,0,2019-12-04,2019-12-08,2019-11-22,2019-12-08,train,2021-04-06,2023-03-29
1708,S35G01N104,2019-12-13,2019-2020,55,서울SK,30,고양오리온,1,3,carryover,0,2019-12-05,2019-12-11,2019-12-05,2019-12-08,train,2021-04-06,2023-03-29
1709,S35G01N105,2019-12-14,2019-2020,60,전주KCC,35,서울삼성,1,3,carryover,0,2019-12-07,2019-12-12,2019-12-06,2019-12-10,train,2021-04-06,2023-03-29
1710,S35G01N106,2019-12-14,2019-2020,50,창원LG,06,부산KT,0,3,carryover,0,2019-12-07,2019-12-12,2019-12-06,2019-12-11,train,2021-04-06,2023-03-29
1711,S35G01N107,2019-12-14,2019-2020,16,원주DB,70,안양KGC,0,3,carryover,0,2019-12-04,2019-12-10,2019-12-01,2019-12-08,train,2021-04-06,2023-03-29
1712,S35G01N108,2019-12-15,2019-2020,65,인천전자랜드,35,서울삼성,1,3,carryover,0,2019-12-07,2019-12-13,2019-12-08,2019-12-14,train,2021-04-06,2023-03-29
1713,S35G01N109,2019-12-15,2019-2020,10,울산현대모비스,60,전주KCC,0,3,carryover,0,2019-12-06,2019-12-13,2019-12-08,2019-12-14,train,2021-04-06,2023-03-29
1714,S35G01N110,2019-12-15,2019-2020,30,고양오리온,16,원주DB,0,3,carryover,0,2019-12-07,2019-12-13,2019-12-07,2019-12-14,train,2021-04-06,2023-03-29
1715,S35G01N111,2019-12-15,2019-2020,55,서울SK,70,안양KGC,1,3,carryover,0,2019-12-07,2019-12-13,2019-12-06,2019-12-14,train,2021-04-06,2023-03-29
1716,S35G01N112,2019-12-17,2019-2020,70,안양KGC,06,부산KT,1,3,carryover,0,2019-12-08,2019-12-15,2019-12-08,2019-12-14,train,2021-04-06,2023-03-29
1717,S35G01N113,2019-12-18,2019-2020,10,울산현대모비스,30,고양오리온,1,3,carryover,0,2019-12-08,2019-12-15,2019-12-08,2019-12-15,train,2021-04-06,2023-03-29
1718,S35G01N114,2019-12-19,2019-2020,50,창원LG,55,서울SK,0,3,carryover,0,2019-12-08,2019-12-14,2019-12-11,2019-12-15,train,2021-04-06,2023-03-29
1719,S35G01N115,2019-12-20,2019-2020,60,전주KCC,06,부산KT,1,3,carryover,0,2019-12-12,2019-12-15,2019-12-11,2019-12-17,train,2021-04-06,2023-03-29
1720,S35G01N116,2019-12-20,2019-2020,30,고양오리온,35,서울삼성,0,3,carryover,0,2019-12-13,2019-12-18,2019-12-10,2019-12-15,train,2021-04-06,2023-03-29
1721,S35G01N117,2019-12-21,2019-2020,16,원주DB,50,창원LG,1,3,carryover,0,2019-12-10,2019-12-15,2019-12-12,2019-12-19,train,2021-04-06,2023-03-29
1722,S35G01N118,2019-12-21,2019-2020,10,울산현대모비스,55,서울SK,0,3,carryover,0,2019-12-13,2019-12-18,2019-12-13,2019-12-19,train,2021-04-06,2023-03-29
1723,S35G01N119,2019-12-21,2019-2020,70,안양KGC,65,인천전자랜드,1,3,carryover,0,2019-12-14,2019-12-17,2019-12-08,2019-12-15,train,2021-04-06,2023-03-29
1724,S35G01N120,2019-12-22,2019-2020,30,고양오리온,60,전주KCC,0,3,carryover,0,2019-12-15,2019-12-20,2019-12-14,2019-12-20,train,2021-04-06,2023-03-29
1725,S35G01N121,2019-12-22,2019-2020,16,원주DB,06,부산KT,1,3,carryover,0,2019-12-14,2019-12-21,2019-12-14,2019-12-20,train,2021-04-06,2023-03-29
1726,S35G01N122,2019-12-22,2019-2020,10,울산현대모비스,35,서울삼성,0,3,carryover,0,2019-12-15,2019-12-21,2019-12-14,2019-12-20,train,2021-04-06,2023-03-29
1727,S35G01N123,2019-12-22,2019-2020,50,창원LG,65,인천전자랜드,1,3,carryover,0,2019-12-14,2019-12-21,2019-12-13,2019-12-21,train,2021-04-06,2023-03-29
1728,S35G01N124,2019-12-24,2019-2020,70,안양KGC,60,전주KCC,0,3,carryover,0,2019-12-15,2019-12-21,2019-12-15,2019-12-22,train,2021-04-06,2023-03-29
1729,S35G01N125,2019-12-25,2019-2020,65,인천전자랜드,06,부산KT,1,3,carryover,0,2019-12-15,2019-12-22,2019-12-17,2019-12-22,train,2021-04-06,2023-03-29
1730,S35G01N126,2019-12-25,2019-2020,10,울산현대모비스,16,원주DB,1,3,carryover,0,2019-12-18,2019-12-22,2019-12-15,2019-12-22,train,2021-04-06,2023-03-29
1731,S35G01N127,2019-12-25,2019-2020,55,서울SK,35,서울삼성,0,3,carryover,0,2019-12-15,2019-12-21,2019-12-15,2019-12-22,train,2021-04-06,2023-03-29
1732,S35G01N128,2019-12-26,2019-2020,50,창원LG,70,안양KGC,0,3,carryover,0,2019-12-19,2019-12-22,2019-12-17,2019-12-24,train,2021-04-06,2023-03-29
1733,S35G01N129,2019-12-27,2019-2020,16,원주DB,65,인천전자랜드,0,3,carryover,0,2019-12-21,2019-12-25,2019-12-21,2019-12-25,train,2021-04-06,2023-03-29
1734,S35G01N130,2019-12-27,2019-2020,60,전주KCC,55,서울SK,1,3,carryover,0,2019-12-20,2019-12-24,2019-12-19,2019-12-25,train,2021-04-06,2023-03-29
1735,S35G01N131,2019-12-28,2019-2020,30,고양오리온,06,부산KT,1,3,carryover,0,2019-12-18,2019-12-22,2019-12-20,2019-12-25,train,2021-04-06,2023-03-29
1736,S35G01N132,2019-12-28,2019-2020,50,창원LG,10,울산현대모비스,0,3,carryover,0,2019-12-21,2019-12-26,2019-12-21,2019-12-25,train,2021-04-06,2023-03-29
1737,S35G01N133,2019-12-28,2019-2020,70,안양KGC,35,서울삼성,1,3,carryover,0,2019-12-21,2019-12-26,2019-12-20,2019-12-25,train,2021-04-06,2023-03-29
1738,S35G01N134,2019-12-29,2019-2020,55,서울SK,16,원주DB,1,3,carryover,0,2019-12-21,2019-12-27,2019-12-22,2019-12-27,train,2021-04-06,2023-03-29
1739,S35G01N135,2019-12-29,2019-2020,30,고양오리온,65,인천전자랜드,0,3,carryover,0,2019-12-20,2019-12-28,2019-12-22,2019-12-27,train,2021-04-06,2023-03-29
1740,S35G01N136,2019-12-29,2019-2020,60,전주KCC,10,울산현대모비스,0,3,carryover,0,2019-12-22,2019-12-27,2019-12-22,2019-12-28,train,2021-04-06,2023-03-29
1741,S35G01N137,2019-12-31,2019-2020,06,부산KT,50,창원LG,1,3,carryover,0,2019-12-22,2019-12-28,2019-12-22,2019-12-28,train,2021-04-06,2023-03-29
1742,S35G01N138,2020-01-01,2019-2020,30,고양오리온,55,서울SK,1,3,carryover,0,2019-12-22,2019-12-29,2019-12-25,2019-12-29,train,2021-04-06,2023-03-29
1743,S35G01N139,2020-01-01,2019-2020,70,안양KGC,10,울산현대모비스,1,3,carryover,0,2019-12-24,2019-12-28,2019-12-25,2019-12-29,train,2021-04-06,2023-03-29
1744,S35G01N140,2020-01-01,2019-2020,35,서울삼성,65,인천전자랜드,0,3,carryover,0,2019-12-22,2019-12-28,2019-12-25,2019-12-29,train,2021-04-06,2023-03-29
1745,S35G01N141,2020-01-03,2019-2020,35,서울삼성,30,고양오리온,1,3,carryover,0,2019-12-25,2020-01-01,2019-12-28,2020-01-01,train,2021-04-06,2023-03-29
1746,S35G01N142,2020-01-03,2019-2020,10,울산현대모비스,65,인천전자랜드,1,3,carryover,0,2019-12-28,2020-01-01,2019-12-27,2020-01-01,train,2021-04-06,2023-03-29
1747,S35G01N143,2020-01-04,2019-2020,55,서울SK,50,창원LG,0,3,carryover,0,2019-12-27,2020-01-01,2019-12-26,2019-12-31,train,2021-04-06,2023-03-29
1748,S35G01N144,2020-01-04,2019-2020,60,전주KCC,16,원주DB,0,3,carryover,0,2019-12-24,2019-12-29,2019-12-25,2019-12-29,train,2021-04-06,2023-03-29
1749,S35G01N145,2020-01-04,2019-2020,06,부산KT,70,안양KGC,0,3,carryover,0,2019-12-25,2019-12-31,2019-12-26,2020-01-01,train,2021-04-06,2023-03-29
1750,S35G01N146,2020-01-05,2019-2020,10,울산현대모비스,55,서울SK,1,3,carryover,0,2019-12-29,2020-01-03,2019-12-29,2020-01-04,train,2021-04-06,2023-03-29
1751,S35G01N147,2020-01-05,2019-2020,50,창원LG,65,인천전자랜드,0,3,carryover,0,2019-12-28,2020-01-04,2019-12-29,2020-01-03,train,2021-04-06,2023-03-29
1752,S35G01N148,2020-01-05,2019-2020,35,서울삼성,60,전주KCC,0,3,carryover,0,2019-12-28,2020-01-03,2019-12-27,2020-01-04,train,2021-04-06,2023-03-29
1753,S35G01N149,2020-01-05,2019-2020,30,고양오리온,70,안양KGC,1,3,carryover,0,2019-12-29,2020-01-03,2019-12-28,2020-01-04,train,2021-04-06,2023-03-29
1754,S35G01N150,2020-01-06,2019-2020,16,원주DB,06,부산KT,1,3,carryover,0,2019-12-27,2020-01-04,2019-12-28,2020-01-04,train,2021-04-06,2023-03-29
1755,S35G01N151,2020-01-07,2019-2020,70,안양KGC,35,서울삼성,1,3,carryover,0,2020-01-01,2020-01-05,2020-01-01,2020-01-05,train,2021-04-06,2023-03-29
1756,S35G01N152,2020-01-08,2019-2020,06,부산KT,65,인천전자랜드,0,3,carryover,0,2019-12-31,2020-01-06,2020-01-01,2020-01-05,train,2021-04-06,2023-03-29
1757,S35G01N153,2020-01-09,2019-2020,30,고양오리온,50,창원LG,0,3,carryover,0,2020-01-01,2020-01-05,2019-12-31,2020-01-05,train,2021-04-06,2023-03-29
1758,S35G01N154,2020-01-10,2019-2020,55,서울SK,60,전주KCC,1,3,carryover,0,2020-01-01,2020-01-05,2019-12-29,2020-01-05,train,2021-04-06,2023-03-29
1759,S35G01N155,2020-01-10,2019-2020,65,인천전자랜드,16,원주DB,0,3,carryover,0,2020-01-03,2020-01-08,2019-12-29,2020-01-06,train,2021-04-06,2023-03-29
1760,S35G01N156,2020-01-11,2019-2020,70,안양KGC,50,창원LG,0,3,carryover,0,2020-01-04,2020-01-07,2020-01-04,2020-01-09,train,2021-04-06,2023-03-29
1761,S35G01N157,2020-01-11,2019-2020,35,서울삼성,10,울산현대모비스,0,3,carryover,0,2020-01-03,2020-01-07,2020-01-01,2020-01-05,train,2021-04-06,2023-03-29
1762,S35G01N158,2020-01-11,2019-2020,30,고양오리온,06,부산KT,0,3,carryover,0,2020-01-03,2020-01-09,2020-01-04,2020-01-08,train,2021-04-06,2023-03-29
1763,S35G01N159,2020-01-12,2019-2020,50,창원LG,16,원주DB,0,3,carryover,0,2020-01-05,2020-01-11,2020-01-04,2020-01-10,train,2021-04-06,2023-03-29
1764,S35G01N160,2020-01-12,2019-2020,60,전주KCC,70,안양KGC,0,3,carryover,0,2020-01-04,2020-01-10,2020-01-05,2020-01-11,train,2021-04-06,2023-03-29
1765,S35G01N161,2020-01-12,2019-2020,10,울산현대모비스,30,고양오리온,0,3,carryover,0,2020-01-03,2020-01-11,2020-01-05,2020-01-11,train,2021-04-06,2023-03-29
1766,S35G01N162,2020-01-12,2019-2020,55,서울SK,06,부산KT,1,3,carryover,0,2020-01-04,2020-01-10,2020-01-06,2020-01-11,train,2021-04-06,2023-03-29
1767,S35G01N163,2020-01-14,2019-2020,65,인천전자랜드,60,전주KCC,1,3,carryover,0,2020-01-05,2020-01-10,2020-01-05,2020-01-12,train,2021-04-06,2023-03-29
1768,S35G01N164,2020-01-15,2019-2020,16,원주DB,55,서울SK,1,3,carryover,0,2020-01-06,2020-01-12,2020-01-05,2020-01-12,train,2021-04-06,2023-03-29
1769,S35G01N165,2020-01-15,2019-2020,50,창원LG,35,서울삼성,0,3,carryover,0,2020-01-09,2020-01-12,2020-01-05,2020-01-11,train,2021-04-06,2023-03-29
1770,S35G01N166,2020-01-21,2019-2020,60,전주KCC,30,고양오리온,1,3,carryover,0,2020-01-10,2020-01-14,2020-01-09,2020-01-12,train,2021-04-06,2023-03-29
1771,S35G01N167,2020-01-22,2019-2020,55,서울SK,65,인천전자랜드,1,3,carryover,0,2020-01-10,2020-01-15,2020-01-08,2020-01-14,train,2021-04-06,2023-03-29
1772,S35G01N168,2020-01-23,2019-2020,70,안양KGC,16,원주DB,0,3,carryover,0,2020-01-07,2020-01-12,2020-01-10,2020-01-15,train,2021-04-06,2023-03-29
1773,S35G01N169,2020-01-24,2019-2020,10,울산현대모비스,06,부산KT,0,3,carryover,0,2020-01-05,2020-01-12,2020-01-08,2020-01-12,train,2021-04-06,2023-03-29
1774,S35G01N170,2020-01-24,2019-2020,50,창원LG,60,전주KCC,1,3,carryover,0,2020-01-11,2020-01-15,2020-01-12,2020-01-21,train,2021-04-06,2023-03-29
1775,S35G01N171,2020-01-25,2019-2020,30,고양오리온,16,원주DB,0,3,carryover,0,2020-01-11,2020-01-21,2020-01-12,2020-01-23,train,2021-04-06,2023-03-29
1776,S35G01N172,2020-01-25,2019-2020,35,서울삼성,55,서울SK,1,3,carryover,0,2020-01-07,2020-01-15,2020-01-12,2020-01-22,train,2021-04-06,2023-03-29
1777,S35G01N173,2020-01-25,2019-2020,70,안양KGC,65,인천전자랜드,1,3,carryover,0,2020-01-11,2020-01-23,2020-01-10,2020-01-22,train,2021-04-06,2023-03-29
1778,S35G01N174,2020-01-26,2019-2020,10,울산현대모비스,50,창원LG,1,3,carryover,0,2020-01-11,2020-01-24,2020-01-12,2020-01-24,train,2021-04-06,2023-03-29
1779,S35G01N175,2020-01-26,2019-2020,06,부산KT,60,전주KCC,1,3,carryover,0,2020-01-11,2020-01-24,2020-01-14,2020-01-24,train,2021-04-06,2023-03-29
1780,S35G01N176,2020-01-27,2019-2020,55,서울SK,70,안양KGC,0,3,carryover,0,2020-01-15,2020-01-25,2020-01-12,2020-01-25,train,2021-04-06,2023-03-29
1781,S35G01N177,2020-01-27,2019-2020,16,원주DB,35,서울삼성,1,3,carryover,0,2020-01-15,2020-01-25,2020-01-11,2020-01-25,train,2021-04-06,2023-03-29
1782,S35G01N178,2020-01-27,2019-2020,65,인천전자랜드,30,고양오리온,0,3,carryover,0,2020-01-14,2020-01-25,2020-01-12,2020-01-25,train,2021-04-06,2023-03-29
1783,S35G01N179,2020-01-29,2019-2020,35,서울삼성,06,부산KT,0,3,carryover,0,2020-01-15,2020-01-27,2020-01-12,2020-01-26,train,2021-04-06,2023-03-29
